product_id|page_id|exposures|purchases|Nhelp|Nnothelp|verified|price|valence|category_name_complete|brand_name|review_comments
27178000|487002|134|12|0|1|1|26.439019608|4|NonRx:diet & fitness:weight loss:fat burners & thermogenics:|BPI|"I'm 60-something and struggling with post-menopausal weight gain.  None of my old ""tricks"" work anymore for taking off unwanted pounds. I haven't been using this product very long and this is the holiday season with all its extra calories, so I'm not surprised I can't really report any weight loss.  However, I CAN report I haven't gained any weight since taking the capsules.  That's a definite improvement over past holiday seasons. So I'm going to continue using this product in the hopes that once the holidays are over and I return to a more normal caloric intake that weight loss will actually happen!"
27216772|459576|188|6|0|0|1|17.466923077|4|NonRx:beauty:skin care:lotions:anti-cellulite:|Nip+Fab|I am always skeptical about anti-cellulite lotions because the experts tell us that they don't work. I like this product because it has caffeine in it, which is suppose to reduce the appearance of cellulite. It does not leave a greasy residue and smells good too! I work out regularly so I think my cellulite is reduced from that, however, I will continue to buy this product as long as it is available.
27222873|454788|67|2|0|0|1|11.642682927|5|NonRx:beauty:skin care:lotions:creams:|Boots No7|I use this product in the morning along with my Protect & Perfect Serum.  It is soft and light, not oily and doesn't leave any oily residue.  I love it and am so glad I decided to try it.
27231470|437926|124|28|5|0|1|4.8722222222|5|NonRx:personal care:oral care:toothbrushes:soft/compact head:|Colgate 360|Great for ALL gums, though particularly gentle to those that need it.  Love the tongue cleaner as well. Not sure why sensitive brushes are hard to find.  This is my favorite.
27234349|462429|65|3|1|0|0|20.4|5|NonRx:beauty:skin care:cleansers:liquid:|LIERAC Paris|Micellar waters are very popular in France, they are cleansing waters that remove makeup, cleanse and tone in one product and that you don't need to rinse (although following with a spritz of mineral water like Avene is best).$@$@This Lierac water does a very good job at removing makeup, even on the eyes and lashes (not waterproof or very heavy makeup of course), and it leaves skin fresh, comfortable and not greasy or sticky like some other micellar waters do.$@$@The only thing that could be improved is the pump, which is so powerful that it can spit the water out across the room if you're not careful enough!
27246186|494261|350|4|4|0|0|29.528461538|5|NonRx:beauty:manicure & pedicure:gel polish:|Sensationail|I love this gel nail lamp. It's so easy to use. It has a built in timer to let you know when it's done. I started doing the gel nails myself so I could save time and money. The nail polish lasts 2-3 weeks.
27261524|495995|66|5|0|0|0|5.609|5|NonRx:beauty:hair care:styling products:mousse & foam:|ShiKai|This is a great mousse that applies with ease and doesn't dry sticky or stiff.  It provides wonderfully soft body and volume and doesn't have a discernible scent.  I really appreciate that this product is made with organic ingredients and doesn't irritate my skin.  Overall a good hair styling product for a good price!
27267057|376239|74|3|0|0|0|10.684444444|5|NonRx:beauty:hair care:natural hair care:natural styling products:|Botanical Skin Works|I use the product on my scalp and through my hair.  A small amount goes a very long way.  Love the shine, and slip.  You can also put a small amount in your conditioner w/cap or heating cap for a more intense conditioner.  The ingredients are amazing for the hair/scalp.  Very nourishing, and has even caused my hair to grow with regular use.
27301499|507699|73|3|1|0|0|3.99|5|NonRx:beauty:hair care:styling products:lotions & creams:|Wildroot|Smells great, just enough hold without making hair sticky or hard. Keeps hair in place and looking neat and sharp!
27309503|495765|206|0|0|0|0|5.5628571429|4|NonRx:beauty:makeup & accessories:lips:tinted lip balms:|Almay|Almay Color + Care Liquid Lip Balm, Apricot Pucker$@This is shiny but not too shiny, feels moisturizing, has a slight scent but no flavor, not too much color.  Difficult to try to build color by adding more gloss, goes on unevenly.  Reapplication is smooth though once it's worn off.
27311338|481782|91|2|0|2|0|8.5163157895|1|NonRx:vitamins:by condition:digestion:|Doctor's Best|Try Zand papaya enzymes and Nature's Life Betaine HCI 648MG instead.
27315635|373933|67|4|1|0|1|16.339333333|5|NonRx:personal care:massage & relaxation:aromatherapy & essential oils:|Tisserand Aromatherapy|this is a lovely lovely rose scent. I like this because it is natural. I rub a few drops on my neck behind my ears, on my collar bone, and on my wrists. the only down-side is that the scent does last long - not more than 3 hours. the rose oil is mixed with jojoba, so it is safe to put directly on skin.
27317638|454791|102|2|0|0|1|13.299428571|5|NonRx:beauty:skin care:masks:|Boots No7|I use this product every 2 weeks or so, it goes on easily and peels off easily too. Does not feel gloppy like other masks, a little goes a long way. Scent is nice too
27318843|411447|76|8|0|0|1|13.463614458|5|NonRx:vitamins:calcium & minerals:chromium:|Finest Nutrition|Effective in treating RLS but the bottles need to be larger.
27327740|450030|83|5|1|0|1|8.45|5|NonRx:medicine & health:home health care:daily living aids:|White Egret|I learned about magnesium spray from a massage therapist, and since I have sensitive skin, this product sounded right for me. I have found it reduces my back pain, which I have suffered from for over 20 years.  Finally I can have a restful night's sleep, because of other health problems I can only sleep on my back.  It may not work for everyone, but it does for me and I'm so thankful.  I use it every other night just before bedtime.  The salt does build up so I found I didn't need it every day.
27338859|371572|79|4|1|0|0|9.99|5|NonRx:personal care:ear care:ear plugs & muffs:|Tinnitex|I bought these for my husband's ringing ears, but since he didn't use them, I did... $@I used them to drown-out the Noise he makes in the mornings while getting ready for work.  $@I use one piece, dividing it into 2 sections, one for each ear, then shape it and insert into ears... $@After using them, my ears do feel much better.  It may or may not completely solve ringing in the ears, but may lessen the problem...   $@Anyway,  I like them, and they do have some good ingredients in them...$@So, I'd say give them a try...$@I'm back ordering some more!
27340640|409931|96|8|0|0|0|23.114576271|5|NonRx:vitamins:probiotics:combination probiotic formulas:|GoLive|GoLive is by far the best probiotic on the market -- it is shelf stable (freeze dried...unlike liquids, where most of the bacteria are dead by the time you buy them), more effective, and lower in price than every other probiotic I've tried (and trust me, I've tried many!).  I use a packet every day...either the flavorless packet in my morning smoothie or juice, or one of the flavors in a cup of cold water.  Spa is my favorite, but the kids like Berry the best.  Also contains prebiotics, so I don't have to take a separate pill.
27352912|494557|145|5|2|0|0|11.889361702|3|NonRx:beauty:makeup & accessories:face:foundations:liquid foundation:|L'Oreal Paris Visible Lift|i just started using it so i dont know about long term effects yet. it moisturizes well but does not cover spots at all. the fact that it has sunscreen is nice.
27375748|368990|84|3|0|0|0|10.715|1|NonRx:vitamins:by condition:cleansing & detox:|Walgreens|Do not buy this product! I emailed Drugstore to tell them that they send me an expired bottle, next day I received the same expired bottle, contacted them again to tell them and 3rd time still expired bottle!!! Why don't they check before shipping their items???
27378046|507741|93|5|0|0|0|8.8754716981|5|NonRx:beauty:hair care:shampoos:dry shampoos:|Batiste|I've tried a lot of dry shampoos, both high-end (Oribe, Klorane, Serge Normant, and Amika) and drugstore (Suave with Keratin and Got 2b), and I absolutely love this one. It's effective, disappears into black hair, and smells nice. I would compare it to the Amika because both are rice starch-based, which I find to be more gentle than the aluminum-based formulas, and smell perfumey. Although each of these Batiste bottles smells slightly different, at the end of the day, they are all pretty similar. Also, the scent dissipates pretty quickly.
27413616|456166|67|2|1|0|0|13.941219512|5|NonRx:beauty:hair care:hair masks & treatments:|Pantene Pro-V Expert Collect|Very easy to use in the shower. And quick. I was a bit skeptical, with the short amount of time, but it worked great.
27426239|466034|116|2|1|1|0|5.7173076923|3|NonRx:beauty:makeup & accessories:lips:lipstick:|NYX|i luv matte lipsticks so i purchased this...i like nyx but however i didn't like the concept of getting a different shade than i expected...it's very bright
27427879|481551|382|1|1|1|1|16.622222222|5|NonRx:beauty:hair care:hair color:permanent hair color:all permanent hair color:|L'Oreal Paris Professionel|i love this product...i wish it was a little cheaper
27434736|383338|124|12|2|0|1|6.8138562092|5|NonRx:vitamins:by condition:antioxidants:greens & super foods:|Natrol|I purchased this Acai Berry product for the health benefits of an effective anti-oxident. The formulation and serving size per bottle adds to its value.
